Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,Country,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percentage,Total_Sales,Profit_Margin_Pct,Profit_Value
ORD-000160,2024-03-13,CUST-01774,William Wright,26,Male,Latin America,Brazil,Sports & Outdoors,Speedo Swim Goggles,1,18.71,7.0,17.4,32.1,5.59
ORD-000161,2024-03-13,CUST-01095,Richard Harris,59,Male,Middle East,UAE,Electronics,Samsung Galaxy S24,2,899.23,1.0,1780.48,15.6,277.75
ORD-000162,2024-03-14,CUST-00868,James Hall,32,Male,Asia Pacific,Singapore,Clothing,Tommy Hilfiger Polo Shirt,2,69.15,8.0,127.24,45.2,57.51
ORD-000163,2024-03-14,CUST-01352,Charles Roberts,38,Female,Europe,Germany,Clothing,Timberland Boots,2,186.14,8.0,342.5,46.1,157.89
ORD-000164,2024-03-15,CUST-01434,Ali Dupont,31,Female,Asia Pacific,South Korea,Home & Kitchen,Ninja Air Fryer XL,2,106.42,0.0,212.84,20.9,44.48
ORD-000165,2024-03-15,CUST-01228,Sofia Smith,19,Male,Europe,France,Clothing,Puma Running Shorts,4,24.66,0.0,98.64,30.3,29.89
ORD-000166,2024-03-15,CUST-01493,Isabella Davis,22,Female,Europe,Netherlands,Clothing,Adidas Ultraboost Shoes,3,141.52,14.0,365.12,37.6,137.29
ORD-000167,2024-03-15,CUST-00239,Emma Ahmed,35,Male,Middle East,UAE,Electronics,GoPro Hero 12,1,446.17,10.0,401.55,12.3,49.39
ORD-000168,2024-03-16,CUST-01425,Amelia Mitchell,32,Male,Middle East,Qatar,Sports & Outdoors,TRX Suspension Trainer,2,174.92,19.0,283.37,32.2,91.25
ORD-000169,2024-03-16,CUST-01115,William Jackson,41,Male,Asia Pacific,Australia,Sports & Outdoors,Trek FX3 Bicycle,3,882.45,17.0,2197.3,36.1,793.23
ORD-000170,2024-03-17,CUST-01085,Hana Wilson,33,Male,Latin America,Brazil,Sports & Outdoors,Spalding NBA Basketball,2,38.35,5.0,72.86,27.6,20.11
ORD-000171,2024-03-17,CUST-00893,Mary Martin,52,Female,Europe,Netherlands,Home & Kitchen,KitchenAid Stand Mixer,1,432.54,11.0,384.96,32.3,124.34
ORD-000172,2024-03-17,CUST-01261,Amelia Khan,43,Male,North America,Canada,Home & Kitchen,LED Desk Lamp with USB,2,32.44,0.0,64.88,25.5,16.54
ORD-000173,2024-03-18,CUST-00247,Laila Rossi,53,Male,North America,Canada,Electronics,iPad Pro 11-inch,2,916.13,13.0,1594.07,9.0,143.47
ORD-000174,2024-03-18,CUST-01738,Carlos Schmidt,41,Female,Asia Pacific,Singapore,Sports & Outdoors,Spalding NBA Basketball,1,44.31,22.0,34.56,18.6,6.43
ORD-000175,2024-03-18,CUST-01698,Ana Nelson,57,Female,Asia Pacific,India,Beauty & Personal Care,Bath & Body Works Candle Set,1,43.32,0.0,43.32,50.8,22.01
ORD-000176,2024-03-19,CUST-00382,Fatima Lee,21,Female,Latin America,Brazil,Electronics,Ring Video Doorbell,2,144.78,15.0,246.13,9.3,22.89
ORD-000177,2024-03-20,CUST-01550,Harry Baker,45,Male,Asia Pacific,Australia,Beauty & Personal Care,Foreo LUNA Face Massager,2,103.42,0.0,206.84,57.5,118.93
ORD-000178,2024-03-20,CUST-01525,Sophia Davis,42,Male,Latin America,Brazil,Sports & Outdoors,Trek FX3 Bicycle,1,717.75,16.0,602.91,24.3,146.51
ORD-000179,2024-03-21,CUST-00974,Michael Miller,48,Female,Europe,Germany,Electronics,"LG OLED 55"" TV",2,1386.67,0.0,2773.34,19.7,546.35
ORD-000180,2024-03-23,CUST-00266,Emma Davis,46,Female,Europe,France,Sports & Outdoors,Speedo Swim Goggles,2,19.9,7.0,37.01,19.1,7.07
ORD-000181,2024-03-23,CUST-00438,Mia Patel,47,Female,Europe,Spain,Beauty & Personal Care,Oral-B Electric Toothbrush Pro,3,88.12,13.0,229.99,41.7,95.91
ORD-000182,2024-03-23,CUST-00862,Hana Roberts,42,Female,North America,Mexico,Beauty & Personal Care,Moroccanoil Hair Oil,5,26.39,14.0,113.48,46.4,52.65
ORD-000183,2024-03-23,CUST-01226,Mia Fernandez,48,Female,Asia Pacific,South Korea,Home & Kitchen,Roomba i7+ Robot Vacuum,3,776.85,3.0,2260.63,34.3,775.4
ORD-000184,2024-03-23,CUST-00046,Mia Martin,53,Female,Middle East,UAE,Sports & Outdoors,Garmin GPS Running Watch,3,276.14,0.0,828.42,33.6,278.35
ORD-000185,2024-03-24,CUST-00800,Carlos Miller,37,Female,Latin America,Colombia,Home & Kitchen,Instant Pot Duo 7-in-1,3,110.47,15.0,281.7,21.4,60.28
ORD-000186,2024-03-24,CUST-00553,Riley Taylor,19,Female,Middle East,Qatar,Electronics,Sony WH-1000XM5 Headphones,2,267.52,8.0,492.24,16.3,80.24
ORD-000187,2024-03-24,CUST-01525,Sophia Davis,42,Male,Latin America,Brazil,Beauty & Personal Care,Fenty Beauty Foundation,3,37.83,8.0,104.41,37.0,38.63
ORD-000188,2024-03-24,CUST-01654,Liam Walker,29,Male,Europe,Germany,Clothing,H&M Cotton T-Shirt Pack,3,21.24,28.0,45.88,42.4,19.45
ORD-000189,2024-03-24,CUST-00755,David Jones,27,Female,Middle East,Qatar,Home & Kitchen,Bamboo Cutting Board Set,1,39.85,20.0,31.88,30.0,9.56
ORD-000190,2024-03-25,CUST-00364,Harry Johnson,28,Male,Latin America,Argentina,Clothing,Nike Air Max 270,4,106.76,21.0,337.36,46.5,156.87
ORD-000191,2024-03-25,CUST-00169,Liam Nguyen,54,Male,Asia Pacific,Japan,Electronics,Canon EOS R50 Camera,2,638.08,11.0,1135.78,17.3,196.49
ORD-000192,2024-03-25,CUST-01753,Sofia Young,19,Male,Europe,UK,Home & Kitchen,Bamboo Cutting Board Set,2,47.23,16.0,79.35,21.2,16.82
ORD-000193,2024-03-25,CUST-00052,Laila Hall,28,Male,Europe,UK,Electronics,Canon EOS R50 Camera,1,680.1,2.0,666.5,13.6,90.64
ORD-000194,2024-03-25,CUST-00524,Oliver Scott,30,Female,Europe,Netherlands,Home & Kitchen,Weighted Blanket 15lbs,3,92.47,0.0,277.41,28.1,77.95
ORD-000195,2024-03-26,CUST-00857,Linda Williams,28,Male,Asia Pacific,Japan,Home & Kitchen,Ninja Air Fryer XL,3,119.69,0.0,359.07,38.6,138.6
ORD-000196,2024-03-26,CUST-01396,Linda Harris,20,Female,Asia Pacific,Australia,Home & Kitchen,Instant Pot Duo 7-in-1,2,82.12,0.0,164.24,24.9,40.9
ORD-000197,2024-03-28,CUST-00718,Lucas Torres,18,Female,Asia Pacific,India,Sports & Outdoors,Camping Sleeping Bag -10°C,2,89.34,0.0,178.68,33.7,60.22
ORD-000198,2024-03-28,CUST-00240,Wei Wang,35,Female,North America,USA,Electronics,Dell XPS 15 Laptop,2,1390.02,0.0,2780.04,10.9,303.02
ORD-000199,2024-03-28,CUST-01657,Liam Brown,45,Male,North America,Canada,Electronics,Canon EOS R50 Camera,1,718.66,6.0,675.54,16.2,109.44
ORD-000200,2024-04-01,CUST-01092,Joseph Ali,27,Male,Europe,Spain,Clothing,Puma Running Shorts,3,42.03,0.0,126.09,33.5,42.24
ORD-000201,2024-04-01,CUST-01782,Jessica Wilson,40,Male,Europe,UK,Electronics,Apple Watch Series 9,1,452.45,4.0,434.35,15.6,67.76
ORD-000202,2024-04-01,CUST-00416,Susan Nguyen,39,Male,Latin America,Colombia,Electronics,USB-C Hub 7-in-1,1,72.22,0.0,72.22,8.1,5.85
ORD-000203,2024-04-02,CUST-00438,Mia Patel,47,Female,Europe,Spain,Electronics,Sony PlayStation 5,1,543.68,6.0,511.06,9.5,48.55
ORD-000204,2024-04-02,CUST-01652,Richard Allen,37,Female,Asia Pacific,Japan,Electronics,Apple Watch Series 9,2,415.48,7.0,772.79,19.8,153.01
ORD-000205,2024-04-03,CUST-01592,Linda Wright,44,Male,Latin America,Argentina,Electronics,Canon EOS R50 Camera,2,700.46,5.0,1330.87,13.1,174.34
ORD-000206,2024-04-03,CUST-00169,Liam Nguyen,54,Male,Asia Pacific,Japan,Electronics,"LG OLED 55"" TV",2,1378.43,0.0,2756.86,9.7,267.42
ORD-000207,2024-04-04,CUST-01612,Susan Thompson,37,Male,Europe,France,Sports & Outdoors,Bowflex SelectTech Dumbbells,2,364.76,11.0,649.27,33.5,217.51
ORD-000208,2024-04-04,CUST-00553,Riley Taylor,19,Female,Middle East,Qatar,Beauty & Personal Care,Philips Norelco Shaver,2,145.54,12.0,256.15,36.5,93.49
ORD-000209,2024-04-04,CUST-00277,Barbara Thompson,28,Male,Europe,Germany,Electronics,USB-C Hub 7-in-1,2,65.49,3.0,127.05,10.3,13.09
ORD-000210,2024-04-05,CUST-01709,Noah Williams,18,Male,North America,USA,Electronics,Bose SoundLink Speaker,2,173.81,11.0,309.38,19.4,60.02
ORD-000211,2024-04-05,CUST-00716,Richard Jackson,25,Male,Latin America,Brazil,Sports & Outdoors,Speedo Swim Goggles,3,24.68,8.0,68.12,36.5,24.86
ORD-000212,2024-04-05,CUST-00237,Hana Johnson,33,Female,Latin America,Argentina,Clothing,Nike Air Max 270,1,145.73,26.0,107.84,45.8,49.39
ORD-000213,2024-04-05,CUST-00719,Sarah Wright,18,Male,North America,Mexico,Clothing,Adidas Ultraboost Shoes,3,157.85,11.0,421.46,37.0,155.94
ORD-000214,2024-04-06,CUST-00233,Susan Thompson,49,Male,Latin America,Argentina,Sports & Outdoors,Spalding NBA Basketball,2,37.82,6.0,71.1,29.7,21.12
ORD-000215,2024-04-06,CUST-01591,Fatima Wright,56,Male,Middle East,UAE,Electronics,"LG OLED 55"" TV",2,1375.76,0.0,2751.52,14.8,407.22
ORD-000216,2024-04-06,CUST-01447,Liam Khan,18,Female,Latin America,Brazil,Beauty & Personal Care,Bioderma Micellar Water 500ml,4,12.82,0.0,51.28,53.5,27.43
ORD-000217,2024-04-07,CUST-01649,Ethan Young,32,Female,North America,Canada,Clothing,Gucci Belt,4,343.77,24.0,1045.06,50.4,526.71
ORD-000218,2024-04-07,CUST-01731,Sophia Taylor,18,Female,Europe,France,Home & Kitchen,Weighted Blanket 15lbs,2,83.28,0.0,166.56,22.0,36.64
ORD-000219,2024-04-08,CUST-00494,Susan Hall,49,Male,Latin America,Colombia,Electronics,Ring Video Doorbell,1,174.91,4.0,167.91,19.7,33.08
ORD-000220,2024-04-08,CUST-01669,Sarah Wilson,49,Male,Latin America,Argentina,Sports & Outdoors,Trek FX3 Bicycle,2,753.99,0.0,1507.98,34.7,523.27
ORD-000221,2024-04-09,CUST-01043,Jessica Hall,37,Male,North America,Canada,Home & Kitchen,Air Purifier HEPA,3,177.12,0.0,531.36,20.6,109.46
ORD-000222,2024-04-09,CUST-00310,Mary Nguyen,41,Female,Europe,Italy,Home & Kitchen,Philips Hue Smart Bulb Set,1,85.87,6.0,80.72,22.5,18.16
ORD-000223,2024-04-09,CUST-01628,Jennifer Torres,29,Female,Latin America,Brazil,Clothing,Nike Air Max 270,2,108.47,29.0,154.03,49.4,76.09
ORD-000224,2024-04-09,CUST-00542,Richard Green,18,Female,Europe,France,Clothing,Converse Chuck Taylor All Star,3,70.93,28.0,153.21,41.5,63.58
ORD-000225,2024-04-09,CUST-00309,Amelia Hill,27,Male,Asia Pacific,Singapore,Home & Kitchen,KitchenAid Stand Mixer,1,406.83,10.0,366.15,38.2,139.87
ORD-000226,2024-04-09,CUST-00448,Karen Jackson,28,Male,Middle East,Saudi Arabia,Home & Kitchen,Smart Thermostat Google Nest,2,148.19,15.0,251.92,27.1,68.27
ORD-000227,2024-04-10,CUST-00632,Karen Harris,59,Female,Asia Pacific,India,Home & Kitchen,Air Purifier HEPA,1,194.78,0.0,194.78,34.5,67.2
ORD-000228,2024-04-10,CUST-00231,Linda Singh,19,Male,Latin America,Argentina,Sports & Outdoors,Spalding NBA Basketball,3,42.28,19.0,102.74,26.8,27.53
ORD-000229,2024-04-10,CUST-00893,Mary Martin,52,Female,Europe,Netherlands,Electronics,Apple MacBook Air M2,2,1001.95,3.0,1943.78,15.2,295.45
ORD-000230,2024-04-11,CUST-01673,Patricia Martin,48,Male,Latin America,Colombia,Electronics,USB-C Hub 7-in-1,2,63.19,0.0,126.38,12.9,16.3
ORD-000231,2024-04-11,CUST-00233,Susan Thompson,49,Male,Latin America,Argentina,Sports & Outdoors,TRX Suspension Trainer,1,153.02,0.0,153.02,36.5,55.85
ORD-000232,2024-04-11,CUST-00444,Hana King,26,Male,North America,Mexico,Clothing,North Face Fleece Jacket,4,100.47,0.0,401.88,32.0,128.6
ORD-000233,2024-04-11,CUST-01152,Lucas Johnson,37,Female,Europe,UK,Electronics,iPhone 15 Pro,1,1048.01,10.0,943.21,8.5,80.17
ORD-000234,2024-04-11,CUST-01649,Ethan Young,32,Female,North America,Canada,Sports & Outdoors,Hydro Flask 32oz Water Bottle,2,49.06,0.0,98.12,36.9,36.21
ORD-000235,2024-04-11,CUST-00313,John Lee,42,Male,Asia Pacific,Australia,Home & Kitchen,Smart Thermostat Google Nest,2,175.35,16.0,294.59,23.7,69.82
ORD-000236,2024-04-11,CUST-01726,Yuki Walker,24,Female,Asia Pacific,South Korea,Home & Kitchen,IKEA KALLAX Shelf Unit,1,172.91,20.0,138.33,29.1,40.25
ORD-000237,2024-04-12,CUST-00259,Lisa Dupont,18,Female,Asia Pacific,Australia,Sports & Outdoors,Yoga Mat Premium Non-Slip,1,57.73,18.0,47.34,29.6,14.01
ORD-000238,2024-04-12,CUST-00016,Amelia Fernandez,36,Female,Europe,Netherlands,Electronics,Dell XPS 15 Laptop,2,1090.9,0.0,2181.8,13.3,290.18
ORD-000239,2024-04-12,CUST-00584,Aiden Jones,46,Male,North America,Canada,Electronics,iPad Pro 11-inch,2,868.09,11.0,1545.2,12.6,194.7
ORD-000240,2024-04-12,CUST-01186,Mason Mitchell,52,Male,North America,USA,Beauty & Personal Care,Foreo LUNA Face Massager,3,140.43,0.0,421.29,47.4,199.69
ORD-000241,2024-04-14,CUST-01316,Mason Chen,40,Female,North America,Canada,Clothing,North Face Fleece Jacket,1,118.05,0.0,118.05,44.2,52.18
ORD-000242,2024-04-14,CUST-01701,Isabella Scott,33,Female,Middle East,UAE,Electronics,Bose SoundLink Speaker,2,176.55,0.0,353.1,15.5,54.73
ORD-000243,2024-04-14,CUST-00400,Emma Thomas,40,Female,Middle East,Qatar,Sports & Outdoors,Spalding NBA Basketball,1,39.24,0.0,39.24,20.6,8.08
ORD-000244,2024-04-15,CUST-01754,Jessica Schmidt,41,Male,Middle East,Saudi Arabia,Clothing,Adidas Ultraboost Shoes,1,170.64,16.0,143.34,31.3,44.87
ORD-000245,2024-04-15,CUST-00410,Sarah Brown,47,Male,Europe,UK,Beauty & Personal Care,CeraVe Moisturizing Cream,3,21.74,17.0,54.13,52.4,28.36
ORD-000246,2024-04-15,CUST-00697,Ana Williams,20,Female,Asia Pacific,Japan,Home & Kitchen,Philips Hue Smart Bulb Set,3,67.36,0.0,202.08,23.0,46.48
ORD-000247,2024-04-15,CUST-00644,Charlotte Wilson,22,Female,North America,USA,Electronics,Apple Watch Series 9,1,442.68,2.0,433.83,15.0,65.07
ORD-000248,2024-04-15,CUST-00379,Charles Mitchell,57,Female,Middle East,Qatar,Sports & Outdoors,Hydro Flask 32oz Water Bottle,3,43.42,14.0,112.02,33.4,37.41
ORD-000249,2024-04-15,CUST-00712,Chen Kim,54,Female,Asia Pacific,India,Electronics,Apple MacBook Air M2,2,1004.03,2.0,1967.9,12.3,242.05
ORD-000250,2024-04-16,CUST-00356,Emma Kim,52,Male,Latin America,Brazil,Sports & Outdoors,Peloton Bike+,3,2224.82,1.0,6607.72,26.7,1764.26
ORD-000251,2024-04-16,CUST-00116,Karen Santos,34,Female,Asia Pacific,India,Electronics,Kindle Paperwhite,2,108.25,0.0,216.5,19.5,42.22
ORD-000252,2024-04-16,CUST-01779,Rafael Martin,20,Male,Europe,Germany,Sports & Outdoors,Bowflex SelectTech Dumbbells,1,410.72,15.0,349.11,26.5,92.51
ORD-000253,2024-04-16,CUST-00789,Emma Martin,26,Female,Europe,UK,Home & Kitchen,Roomba i7+ Robot Vacuum,2,737.99,7.0,1372.66,39.8,546.32
ORD-000254,2024-04-17,CUST-00840,Lucas Martinez,20,Female,North America,Mexico,Home & Kitchen,Bamboo Cutting Board Set,1,43.2,0.0,43.2,36.6,15.81
ORD-000255,2024-04-17,CUST-00641,Patricia Fernandez,60,Male,Europe,UK,Clothing,Timberland Boots,3,159.99,4.0,460.77,34.4,158.5
ORD-000256,2024-04-18,CUST-01212,Jennifer Wilson,35,Female,North America,Canada,Clothing,North Face Fleece Jacket,3,108.51,4.0,312.51,37.7,117.82
ORD-000257,2024-04-18,CUST-01483,James Thompson,40,Male,Latin America,Colombia,Beauty & Personal Care,Olaplex No.3 Hair Perfector,3,34.7,14.0,89.53,52.2,46.73
ORD-000258,2024-04-18,CUST-00776,Michael Santos,44,Male,Asia Pacific,Singapore,Beauty & Personal Care,CeraVe Moisturizing Cream,3,16.67,19.0,40.51,50.1,20.3
ORD-000259,2024-04-18,CUST-00640,Michael Green,39,Male,Middle East,Saudi Arabia,Electronics,Kindle Paperwhite,2,138.54,15.0,235.52,13.3,31.32
ORD-000260,2024-04-18,CUST-00644,Charlotte Wilson,22,Female,North America,USA,Beauty & Personal Care,Philips Norelco Shaver,5,128.5,17.0,533.27,58.4,311.43
ORD-000261,2024-04-18,CUST-00441,Muhammad Brown,28,Male,Middle East,Saudi Arabia,Beauty & Personal Care,Oral-B Electric Toothbrush Pro,5,84.53,0.0,422.65,53.8,227.39
ORD-000262,2024-04-18,CUST-00044,Ahmed Allen,27,Female,North America,USA,Electronics,Apple Watch Series 9,1,477.07,5.0,453.22,9.1,41.24
ORD-000263,2024-04-18,CUST-01556,Lucas Miller,53,Male,North America,Mexico,Clothing,Adidas Ultraboost Shoes,3,164.3,0.0,492.9,41.8,206.03
ORD-000264,2024-04-18,CUST-00479,William Wang,29,Female,North America,USA,Electronics,Sony WH-1000XM5 Headphones,1,268.92,4.0,258.16,16.1,41.56
ORD-000265,2024-04-19,CUST-00069,Fatima Smith,35,Female,Middle East,Qatar,Home & Kitchen,KitchenAid Stand Mixer,1,430.97,9.0,392.18,20.3,79.61
ORD-000266,2024-04-19,CUST-01427,Ana Khan,39,Male,Europe,Spain,Clothing,H&M Cotton T-Shirt Pack,2,19.88,2.0,38.96,42.7,16.64
ORD-000267,2024-04-19,CUST-00076,Oliver Müller,18,Male,Europe,France,Clothing,Calvin Klein Underwear Set,4,43.29,27.0,126.41,33.5,42.35
ORD-000268,2024-04-19,CUST-01423,Lucas Martinez,33,Female,Europe,France,Electronics,Canon EOS R50 Camera,1,841.48,3.0,816.24,12.1,98.77
ORD-000269,2024-04-19,CUST-00342,Sarah Fernandez,62,Male,North America,USA,Clothing,Zara Wool Coat,2,160.54,5.0,305.03,36.2,110.42
ORD-000270,2024-04-19,CUST-00803,Ana Allen,22,Male,Europe,Italy,Electronics,Canon EOS R50 Camera,2,728.74,2.0,1428.33,10.8,154.26
ORD-000271,2024-04-21,CUST-01341,Muhammad Flores,22,Male,Europe,UK,Sports & Outdoors,Yoga Mat Premium Non-Slip,1,42.14,0.0,42.14,28.8,12.14
ORD-000272,2024-04-21,CUST-00154,Thomas Singh,47,Male,Europe,Netherlands,Sports & Outdoors,Peloton Bike+,2,2422.88,5.0,4603.47,31.1,1431.68
ORD-000273,2024-04-21,CUST-00002,Zara Hill,33,Male,North America,Mexico,Electronics,Apple MacBook Air M2,2,1048.77,0.0,2097.54,18.9,396.44
ORD-000274,2024-04-21,CUST-01180,Susan Singh,49,Male,Asia Pacific,South Korea,Electronics,Apple Watch Series 9,1,446.35,5.0,424.03,16.8,71.24
ORD-000275,2024-04-21,CUST-01389,Jennifer Hall,34,Male,Asia Pacific,South Korea,Home & Kitchen,Bamboo Cutting Board Set,2,47.28,16.0,79.43,36.3,28.83
ORD-000276,2024-04-21,CUST-00665,Robert Wright,54,Female,Europe,UK,Electronics,GoPro Hero 12,1,425.96,15.0,362.07,9.2,33.31
ORD-000277,2024-04-21,CUST-00160,Karen Anderson,22,Male,Europe,Netherlands,Electronics,Apple MacBook Air M2,1,1067.37,12.0,939.29,9.0,84.54
ORD-000278,2024-04-21,CUST-01396,Linda Harris,20,Female,Asia Pacific,Australia,Beauty & Personal Care,The Ordinary Serum Set,3,36.24,0.0,108.72,49.0,53.27
ORD-000279,2024-04-22,CUST-00720,Aiden Khan,39,Male,Latin America,Argentina,Electronics,Sony PlayStation 5,2,582.25,0.0,1164.5,18.9,220.09
ORD-000280,2024-04-22,CUST-00664,Mary Anderson,35,Male,Europe,France,Clothing,Zara Wool Coat,4,197.98,24.0,601.86,50.8,305.74
ORD-000281,2024-04-22,CUST-01017,Ahmed Green,29,Female,Latin America,Argentina,Sports & Outdoors,Hydro Flask 32oz Water Bottle,2,56.37,13.0,98.08,23.8,23.34
ORD-000282,2024-04-22,CUST-01749,Mia Jones,26,Female,Asia Pacific,Singapore,Home & Kitchen,Cuisinart 12-Piece Cookware Set,2,205.02,18.0,336.23,32.6,109.61
ORD-000283,2024-04-22,CUST-01759,James Allen,47,Male,North America,Canada,Electronics,Sony PlayStation 5,2,572.58,0.0,1145.16,10.5,120.24
ORD-000284,2024-04-22,CUST-01025,John Jackson,18,Male,North America,USA,Electronics,Kindle Paperwhite,1,109.03,0.0,109.03,10.6,11.56
ORD-000285,2024-04-22,CUST-01157,John Miller,39,Female,North America,Canada,Beauty & Personal Care,Moroccanoil Hair Oil,2,42.65,0.0,85.3,49.1,41.88
ORD-000286,2024-04-23,CUST-00181,Harry Smith,34,Female,Asia Pacific,South Korea,Electronics,GoPro Hero 12,1,403.07,0.0,403.07,16.6,66.91
ORD-000287,2024-04-24,CUST-01072,Patricia Green,25,Female,Asia Pacific,Australia,Beauty & Personal Care,Fenty Beauty Foundation,4,48.12,10.0,173.23,44.1,76.39
ORD-000288,2024-04-25,CUST-00588,Yuki Rossi,42,Male,Middle East,Saudi Arabia,Sports & Outdoors,Hydro Flask 32oz Water Bottle,3,42.6,9.0,116.3,23.9,27.8
ORD-000289,2024-04-25,CUST-01548,Riley Walker,39,Female,Middle East,UAE,Clothing,Ray-Ban Aviator Sunglasses,1,172.2,25.0,129.15,37.8,48.82
ORD-000290,2024-04-25,CUST-01159,Karen Mitchell,26,Female,Europe,Germany,Clothing,Calvin Klein Underwear Set,4,39.95,12.0,140.62,39.3,55.26
ORD-000291,2024-04-25,CUST-00872,Muhammad Jackson,57,Male,North America,Canada,Clothing,Calvin Klein Underwear Set,4,38.02,1.0,150.56,38.8,58.42
ORD-000292,2024-04-25,CUST-01666,Zara Jackson,21,Female,North America,Canada,Electronics,Apple Watch Series 9,1,465.27,5.0,442.01,18.6,82.21
ORD-000293,2024-04-25,CUST-01273,Susan Chen,58,Male,Middle East,Saudi Arabia,Beauty & Personal Care,La Mer Moisturizing Cream,5,261.18,10.0,1175.31,48.2,566.5
ORD-000294,2024-04-26,CUST-00171,Priya Torres,33,Male,Asia Pacific,India,Home & Kitchen,Roomba i7+ Robot Vacuum,2,671.71,0.0,1343.42,25.5,342.57
ORD-000295,2024-04-26,CUST-01562,Barbara Santos,25,Male,Middle East,Saudi Arabia,Electronics,"LG OLED 55"" TV",2,1364.23,7.0,2537.47,15.3,388.23
ORD-000296,2024-04-26,CUST-00473,Fatima Khan,35,Female,Europe,UK,Home & Kitchen,Roomba i7+ Robot Vacuum,3,704.91,16.0,1776.37,25.5,452.97
ORD-000297,2024-04-26,CUST-00950,Sofia Fernandez,50,Female,Latin America,Argentina,Electronics,Canon EOS R50 Camera,2,730.29,0.0,1460.58,8.4,122.69
ORD-000298,2024-04-27,CUST-00176,Jennifer Harris,45,Female,Latin America,Brazil,Electronics,USB-C Hub 7-in-1,1,41.43,0.0,41.43,16.4,6.79
ORD-000299,2024-04-27,CUST-01232,Chen Wang,60,Male,Latin America,Colombia,Beauty & Personal Care,Moroccanoil Hair Oil,1,41.85,2.0,41.01,37.8,15.5
ORD-000300,2024-04-27,CUST-00447,Harry Harris,43,Female,Middle East,Qatar,Beauty & Personal Care,Fenty Beauty Foundation,3,44.58,6.0,125.72,48.1,60.47
ORD-000301,2024-04-27,CUST-01261,Amelia Khan,43,Male,North America,Canada,Clothing,Zara Wool Coat,4,175.19,0.0,700.76,31.9,223.54
ORD-000302,2024-04-27,CUST-00192,Sarah Wang,60,Male,Latin America,Brazil,Electronics,Kindle Paperwhite,2,118.86,8.0,218.7,11.8,25.81
ORD-000303,2024-04-27,CUST-00490,Carlos Taylor,40,Male,Middle East,UAE,Beauty & Personal Care,Bath & Body Works Candle Set,5,45.19,19.0,183.02,51.4,94.07
ORD-000304,2024-04-28,CUST-01374,Jennifer Hill,49,Male,Europe,Germany,Clothing,Calvin Klein Underwear Set,4,50.1,7.0,186.37,54.7,101.94
ORD-000305,2024-04-28,CUST-00524,Oliver Scott,30,Female,Europe,Netherlands,Sports & Outdoors,Resistance Bands Set,3,33.49,13.0,87.41,31.3,27.36
ORD-000306,2024-04-28,CUST-01434,Ali Dupont,31,Female,Asia Pacific,South Korea,Electronics,Apple Watch Series 9,2,436.14,11.0,776.33,15.2,118.0
ORD-000307,2024-04-28,CUST-01379,Susan Singh,34,Male,Latin America,Brazil,Sports & Outdoors,Bowflex SelectTech Dumbbells,2,392.16,0.0,784.32,35.2,276.08
ORD-000308,2024-05-01,CUST-00680,Thomas Miller,31,Female,Asia Pacific,Japan,Beauty & Personal Care,Fenty Beauty Foundation,2,44.16,8.0,81.25,57.1,46.39
ORD-000309,2024-05-01,CUST-01016,Richard Patel,19,Female,Asia Pacific,South Korea,Beauty & Personal Care,Fenty Beauty Foundation,3,37.15,10.0,100.31,49.7,49.85
ORD-000310,2024-05-01,CUST-01687,Amelia Ali,33,Male,Asia Pacific,Japan,Electronics,GoPro Hero 12,1,419.18,0.0,419.18,18.5,77.55
ORD-000311,2024-05-01,CUST-00271,Charles Davis,58,Female,Latin America,Argentina,Electronics,Ring Video Doorbell,1,180.57,1.0,178.76,17.4,31.1
ORD-000312,2024-05-02,CUST-00278,Ravi Santos,28,Male,Europe,Spain,Home & Kitchen,Air Purifier HEPA,1,224.92,4.0,215.92,39.1,84.42
ORD-000313,2024-05-02,CUST-01241,Michael Williams,29,Female,North America,Canada,Clothing,Levi's 501 Jeans,3,83.2,17.0,207.17,45.8,94.88
ORD-000314,2024-05-02,CUST-01753,Sofia Young,19,Male,Europe,UK,Beauty & Personal Care,Tatcha Rice Wash Cleanser,3,47.54,14.0,122.65,45.4,55.68
ORD-000315,2024-05-03,CUST-01762,Wei White,30,Male,Asia Pacific,South Korea,Electronics,iPhone 15 Pro,2,912.0,0.0,1824.0,17.5,319.2
